file,path,language,model,prompt_type,severity,type,rule,message,cwe,tags,software_quality,status,effort
p110.js,javascript/claude/p110.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p110.js,javascript/claude/p110.js,javascript,claude,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p111.js,javascript/claude/p111.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p111.js,javascript/claude/p111.js,javascript,claude,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p112.js,javascript/claude/p112.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p112.js,javascript/claude/p112.js,javascript,claude,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p113.js,javascript/claude/p113.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p113.js,javascript/claude/p113.js,javascript,claude,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p114.js,javascript/claude/p114.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p114.js,javascript/claude/p114.js,javascript,claude,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p115.js,javascript/claude/p115.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p115.js,javascript/claude/p115.js,javascript,claude,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p79.js,javascript/claude/p79.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:readline` over `readline`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p80.js,javascript/claude/p80.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:readline` over `readline`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p81.js,javascript/claude/p81.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:readline` over `readline`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p87.js,javascript/claude/p87.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p90.js,javascript/claude/p90.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p91.js,javascript/claude/p91.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p92.js,javascript/claude/p92.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p93.js,javascript/claude/p93.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p93.js,javascript/claude/p93.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S1481,Remove the declaration of the unused 'hashed' variable.,none,unused,MAINTAINABILITY,OPEN,5min
p93.js,javascript/claude/p93.js,javascript,claude,N,MAJOR,CODE_SMELL,javascript:S1854,"Remove this useless assignment to variable ""hashed"".",cwe,"cwe,unused",MAINTAINABILITY,OPEN,1min
p94.js,javascript/claude/p94.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p94.js,javascript/claude/p94.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S1481,Remove the declaration of the unused 'hashed' variable.,none,unused,MAINTAINABILITY,OPEN,5min
p94.js,javascript/claude/p94.js,javascript,claude,N,MAJOR,CODE_SMELL,javascript:S1854,"Remove this useless assignment to variable ""hashed"".",cwe,"cwe,unused",MAINTAINABILITY,OPEN,1min
p95.js,javascript/claude/p95.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p96.js,javascript/claude/p96.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p96.js,javascript/claude/p96.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S1481,Remove the declaration of the unused 'hashed' variable.,none,unused,MAINTAINABILITY,OPEN,5min
p96.js,javascript/claude/p96.js,javascript,claude,N,MAJOR,CODE_SMELL,javascript:S1854,"Remove this useless assignment to variable ""hashed"".",cwe,"cwe,unused",MAINTAINABILITY,OPEN,1min
p97.js,javascript/claude/p97.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p97.js,javascript/claude/p97.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S1481,Remove the declaration of the unused 'hashed' variable.,none,unused,MAINTAINABILITY,OPEN,5min
p97.js,javascript/claude/p97.js,javascript,claude,N,MAJOR,CODE_SMELL,javascript:S1854,"Remove this useless assignment to variable ""hashed"".",cwe,"cwe,unused",MAINTAINABILITY,OPEN,1min
p98.js,javascript/claude/p98.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S1481,Remove the declaration of the unused 'hashed' variable.,none,unused,MAINTAINABILITY,OPEN,5min
p98.js,javascript/claude/p98.js,javascript,claude,N,MAJOR,CODE_SMELL,javascript:S1854,"Remove this useless assignment to variable ""hashed"".",cwe,"cwe,unused",MAINTAINABILITY,OPEN,1min
p99.js,javascript/claude/p99.js,javascript,claude,N,MINOR,CODE_SMELL,javascript:S1481,Remove the declaration of the unused 'hashed' variable.,none,unused,MAINTAINABILITY,OPEN,5min
p99.js,javascript/claude/p99.js,javascript,claude,N,MAJOR,CODE_SMELL,javascript:S1854,"Remove this useless assignment to variable ""hashed"".",cwe,"cwe,unused",MAINTAINABILITY,OPEN,1min
p100.js,javascript/gpt/p100.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p100.js,javascript/gpt/p100.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p101.js,javascript/gpt/p101.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p102.js,javascript/gpt/p102.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p103.js,javascript/gpt/p103.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p104.js,javascript/gpt/p104.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p105.js,javascript/gpt/p105.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p106.js,javascript/gpt/p106.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p107.js,javascript/gpt/p107.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p108.js,javascript/gpt/p108.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p108.js,javascript/gpt/p108.js,javascript,gpt,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p109.js,javascript/gpt/p109.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p110.js,javascript/gpt/p110.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p110.js,javascript/gpt/p110.js,javascript,gpt,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p111.js,javascript/gpt/p111.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p111.js,javascript/gpt/p111.js,javascript,gpt,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p112.js,javascript/gpt/p112.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p112.js,javascript/gpt/p112.js,javascript,gpt,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p113.js,javascript/gpt/p113.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p113.js,javascript/gpt/p113.js,javascript,gpt,N,MAJOR,VULNERABILITY,jssecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p114.js,javascript/gpt/p114.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p115.js,javascript/gpt/p115.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:child_process` over `child_process`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p79.js,javascript/gpt/p79.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:readline` over `readline`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p79.js,javascript/gpt/p79.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S7785,Prefer top-level await over an async IIFE.,none,"async,es2022,modernize",MAINTAINABILITY,OPEN,5min
p80.js,javascript/gpt/p80.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:readline` over `readline`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p81.js,javascript/gpt/p81.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:readline` over `readline`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p84.js,javascript/gpt/p84.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p84.js,javascript/gpt/p84.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p88.js,javascript/gpt/p88.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p88.js,javascript/gpt/p88.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p88.js,javascript/gpt/p88.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p88.js,javascript/gpt/p88.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p88.js,javascript/gpt/p88.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p89.js,javascript/gpt/p89.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p89.js,javascript/gpt/p89.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p89.js,javascript/gpt/p89.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7773,Prefer `Number.parseFloat` over `parseFloat`.,none,"convention,es2015","RELIABILITY,MAINTAINABILITY",OPEN,2min
p90.js,javascript/gpt/p90.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p90.js,javascript/gpt/p90.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7748,Don't use a zero fraction in the number.,none,"consistency,formatting",MAINTAINABILITY,OPEN,1min
p90.js,javascript/gpt/p90.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p90.js,javascript/gpt/p90.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p90.js,javascript/gpt/p90.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",none,type-dependent,MAINTAINABILITY,OPEN,5min
p91.js,javascript/gpt/p91.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p92.js,javascript/gpt/p92.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p93.js,javascript/gpt/p93.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p93.js,javascript/gpt/p93.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S2681,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,cwe,cwe,MAINTAINABILITY,OPEN,5min
p94.js,javascript/gpt/p94.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p94.js,javascript/gpt/p94.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S2681,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,cwe,cwe,MAINTAINABILITY,OPEN,5min
p95.js,javascript/gpt/p95.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p95.js,javascript/gpt/p95.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S2681,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,cwe,cwe,MAINTAINABILITY,OPEN,5min
p95.js,javascript/gpt/p95.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S2681,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,cwe,cwe,MAINTAINABILITY,OPEN,5min
p96.js,javascript/gpt/p96.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p97.js,javascript/gpt/p97.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:crypto` over `crypto`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p97.js,javascript/gpt/p97.js,javascript,gpt,N,MAJOR,CODE_SMELL,javascript:S2681,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,cwe,cwe,MAINTAINABILITY,OPEN,5min
p99.js,javascript/gpt/p99.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7772,Prefer `node:fs` over `fs`.,none,"convention,import,nodejs",MAINTAINABILITY,OPEN,5min
p99.js,javascript/gpt/p99.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S7735,Unexpected negated condition.,none,readability,MAINTAINABILITY,OPEN,2min
p99.js,javascript/gpt/p99.js,javascript,gpt,N,MINOR,CODE_SMELL,javascript:S2486,Handle this exception or don't catch it at all.,cwe,"cwe,error-handling,suspicious",MAINTAINABILITY,OPEN,1h
p100.py,python/claude/p100.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p101.py,python/claude/p101.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p102.py,python/claude/p102.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p102.py,python/claude/p102.py,python,claude,N,MAJOR,VULNERABILITY,python:S2612,Make sure this permission is safe.,cwe,cwe,SECURITY,OPEN,5min
p103.py,python/claude/p103.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p104.py,python/claude/p104.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p105.py,python/claude/p105.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p106.py,python/claude/p106.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p107.py,python/claude/p107.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p107.py,python/claude/p107.py,python,claude,N,CRITICAL,CODE_SMELL,python:S1192,Define a constant instead of duplicating this literal 'secret.txt' 3 times.,none,design,MAINTAINABILITY,OPEN,6min
p108.py,python/claude/p108.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
p108.py,python/claude/p108.py,python,claude,N,MAJOR,VULNERABILITY,pythonsecurity:S6350,Make sure that this user-controlled command argument doesn't lead to unwanted behavior.,cwe,cwe,SECURITY,OPEN,30min
p108.py,python/claude/p108.py,python,claude,N,CRITICAL,CODE_SMELL,python:S5754,Specify an exception class to catch or reraise the exception,none,"bad-practice,error-handling,suspicious",MAINTAINABILITY,OPEN,5min
p109.py,python/claude/p109.py,python,claude,N,MAJOR,CODE_SMELL,python:S6965,Specify the HTTP methods this route should accept.,none,flask,MAINTAINABILITY,OPEN,5min
